age,gender,occupation,donation_frequency,donation_start_date,is_credit_card,amount,is_instant_pay,is_email_verified,is_address_verified,sign_up_date,sign_up_channel,is_cancel
59,Female,Other,Monthly,7/03/2019,1,25,0,1,1,22/02/2019,Door to Door,0
24,Female,Other,Monthly,1/03/2019,1,15,0,1,1,22/02/2019,Mall,0
23,Male,Other,Monthly,1/03/2019,1,35,0,1,1,22/02/2019,Mall,0
41,Female,Accountant,Monthly,7/03/2019,1,25,0,1,1,22/02/2019,Door to Door,0
31,Female,Finance Worker,Monthly,7/03/2019,1,25,0,1,1,22/02/2019,Door to Door,0
50,Male,Business Owner,Monthly,7/03/2019,1,25,0,1,1,22/02/2019,Door to Door,0
26,Female,Other Labourers,Monthly,1/03/2019,1,25,0,1,1,22/02/2019,Mall,0
29,Male,Other,Monthly,1/03/2019,1,25,0,1,1,22/02/2019,Mall,1
37,Female,Science & Technology,Monthly,16/03/2019,1,25,0,1,1,23/02/2019,Street,0
30,Male,Plastic technician,Monthly,20/03/2019,1,25,0,0,1,23/02/2019,Street,0
42,Male,Construction,Monthly,1/03/2019,1,25,0,1,1,23/02/2019,Mall,0
20,Female,Hospitality / Chef,Monthly,1/04/2019,1,30,0,1,1,23/02/2019,Street,0
45,Female,Construction,Monthly,1/03/2019,1,25,0,1,1,24/02/2019,Mall,0
27,Male,Construction,Monthly,16/03/2019,1,30,0,1,1,25/02/2019,Mall,0
38,Male,Self Employment,Monthly,16/03/2019,1,35,0,1,1,25/02/2019,Mall,0
43,Male,Storeman,Monthly,16/03/2019,1,30,0,1,1,25/02/2019,Mall,0
47,Female,Other,Monthly,7/03/2019,1,25,0,1,1,25/02/2019,Door to Door,0
39,Female,Manager,Monthly,7/03/2019,1,25,0,1,1,25/02/2019,Door to Door,0
62,Female,Other,Monthly,7/03/2019,1,25,0,1,1,25/02/2019,Door to Door,0
39,Male,Other,Monthly,7/03/2019,1,25,0,1,1,25/02/2019,Door to Door,0
35,Female,Other,Monthly,7/03/2019,1,25,0,1,1,25/02/2019,Door to Door,0
25,Male,Construction,Monthly,1/04/2019,1,50,0,1,1,25/02/2019,Street,0
70,Female,Other,Monthly,7/03/2019,1,30,0,1,1,25/02/2019,Door to Door,0
41,Female,Sales Representative,Monthly,7/03/2019,1,25,0,1,1,25/02/2019,Door to Door,0
52,Female,Other,Monthly,7/03/2019,1,25,0,1,1,25/02/2019,Door to Door,0
42,Female,Other,Monthly,7/03/2019,1,25,0,1,1,25/02/2019,Door to Door,0
40,Male,Other,Monthly,7/03/2019,1,38,0,1,1,25/02/2019,Door to Door,0
40,Female,Community & Sport,Monthly,16/03/2019,1,30,0,1,1,25/02/2019,Door to Door,0
42,Male,Consultant,Monthly,16/03/2019,1,39,0,1,1,25/02/2019,Mall,1
50,Male,Construction Worker,Monthly,7/03/2019,1,30,0,1,1,25/02/2019,Door to Door,1
24,Female,Call Centre / Customer Service,Monthly,16/03/2019,1,25,0,1,1,26/02/2019,Mall,0
34,Male,It,Monthly,1/04/2019,1,30,0,1,1,26/02/2019,Street,0
62,Female,Health Professional,Monthly,7/03/2019,1,25,0,1,1,26/02/2019,Door to Door,0
28,Male,Other Labourers,Monthly,15/03/2019,1,25,0,1,1,26/02/2019,Mall,0
25,Male,Management,Monthly,1/04/2019,1,35,0,1,1,26/02/2019,Mall,0
31,Female,Other,Monthly,7/03/2019,1,25,0,1,1,26/02/2019,Door to Door,0
65,Male,Other,Monthly,7/03/2019,1,25,0,1,1,26/02/2019,Door to Door,0
57,Female,Sales & Marketing,Monthly,16/03/2019,1,25,0,1,1,26/02/2019,Door to Door,0
27,Male,Labourer,Monthly,16/03/2019,1,30,0,1,1,26/02/2019,Mall,1
32,Male,Hospitality / Chef,Monthly,16/03/2019,1,39,0,1,1,26/02/2019,Mall,1
29,Male,Health Professionals,Monthly,15/03/2019,1,25,0,1,1,26/02/2019,Street,1
29,Female,Other,Monthly,7/03/2019,1,25,0,1,1,27/02/2019,Door to Door,0
43,Male,IT Professional,Monthly,7/03/2019,1,38,0,1,1,27/02/2019,Door to Door,0
42,Female,Other,Monthly,21/03/2019,1,25,0,1,1,27/02/2019,Door to Door,0
23,Male,Management,Monthly,16/03/2019,1,26,0,1,1,27/02/2019,Mall,0
33,Male,Management,Monthly,16/05/2019,1,25,0,1,1,27/02/2019,Mall,0
35,Male,Health Professional,Monthly,7/03/2019,1,25,0,1,1,27/02/2019,Door to Door,0
37,Female,Engineer,Monthly,7/03/2019,1,25,0,1,1,27/02/2019,Door to Door,0
56,Female,Other,Monthly,15/03/2019,1,40,0,1,1,27/02/2019,Mall,0
42,Female,Other Labourers,Monthly,15/03/2019,1,40,0,1,1,27/02/2019,Mall,1
45,Female,Business Owner,Monthly,7/03/2019,1,25,0,1,1,27/02/2019,Door to Door,1
73,Female,Hospitality Workers,Monthly,15/03/2019,1,20,0,1,1,27/02/2019,Mall,1
27,Male,Other,Monthly,15/03/2019,1,25,0,1,1,27/02/2019,Mall,1
60,Male,Other,Monthly,21/03/2019,1,25,0,1,1,27/02/2019,Door to Door,1
29,Male,Traffic controller,Monthly,1/04/2019,1,30,0,1,1,28/02/2019,Street,0
28,Female,Health Professional,Monthly,7/03/2019,1,25,0,1,1,28/02/2019,Door to Door,0
36,Female,Other Labourers,Monthly,15/05/2019,1,40,0,1,1,28/02/2019,Mall,0
51,Male,Other,Monthly,7/03/2019,1,25,0,1,1,28/02/2019,Door to Door,0
82,Female,Accountant,Monthly,7/03/2019,1,25,0,1,1,28/02/2019,Door to Door,0
59,Female,Engineering,Monthly,16/03/2019,1,30,0,1,1,28/02/2019,Door to Door,0
31,Female,Hospitality Workers,Monthly,15/03/2019,1,25,0,1,1,28/02/2019,Mall,1
36,Male,CIT OFFICER,Monthly,1/03/2019,1,30,1,1,1,1/03/2019,Door to Door,0
22,Male,Labourer,Monthly,1/04/2019,1,25,0,1,1,1/03/2019,Street,0
22,Male,Construction,Monthly,1/04/2019,1,25,0,1,1,1/03/2019,Street,0
21,Female,Retail,Monthly,1/04/2019,1,30,0,1,1,1/03/2019,Street,0
32,Female,Construction,Monthly,16/03/2019,1,35,0,1,1,1/03/2019,Street,0
30,Male,Community sector ,Monthly,1/04/2019,1,35,0,1,1,1/03/2019,Street,0
54,Male,Other,Monthly,7/03/2019,1,25,0,1,1,1/03/2019,Door to Door,0
21,Male,Construction,Monthly,1/04/2019,1,30,0,1,1,1/03/2019,Street,0
40,Female,Retail,Monthly,1/04/2019,1,40,0,1,1,1/03/2019,Street,0
25,Female,Nurse ,Monthly,1/04/2019,1,30,0,1,1,1/03/2019,Street,0
38,Female,Other,Monthly,21/03/2019,1,25,0,1,1,1/03/2019,Door to Door,1
43,Female,Accountant,Monthly,7/03/2019,1,25,0,1,1,1/03/2019,Door to Door,1
58,Female,Insurance,Monthly,20/03/2019,1,35,1,1,1,1/03/2019,Street,1
40,Female,Other,Monthly,7/03/2019,1,25,0,1,1,1/03/2019,Door to Door,1
32,Male,Finance Worker,Monthly,7/03/2019,1,25,0,1,1,1/03/2019,Door to Door,1
87,Female,Other,Monthly,21/03/2019,1,25,0,1,1,1/03/2019,Door to Door,1
46,Female,Other,Monthly,7/03/2019,1,25,0,1,1,1/03/2019,Door to Door,1
28,Male,Other Labourers,Monthly,15/03/2019,1,25,0,1,1,2/03/2019,Street,0
30,Female,Community & Sport,Monthly,16/01/2019,1,30,0,0,0,2/03/2019,Street,1
34,Male,Accounting,Monthly,16/03/2019,1,35,0,1,1,2/03/2019,Street,1
34,Male,Self Employment,Monthly,16/03/2019,1,40,0,1,1,2/03/2019,Street,1
24,Male,Management,Monthly,16/03/2019,1,39,0,1,1,3/03/2019,Mall,0
26,Male,Retail,Monthly,1/04/2019,1,30,0,1,1,4/03/2019,Street,0
62,Female,Other,Monthly,21/03/2019,1,30,0,1,1,4/03/2019,Door to Door,0
39,Female,Health Professional,Monthly,18/04/2019,1,25,0,1,1,4/03/2019,Door to Door,0
76,Female,Other,Monthly,21/03/2019,0,25,0,1,1,4/03/2019,Door to Door,0
26,Male,Engineering,Monthly,16/03/2019,1,30,0,1,1,4/03/2019,Street,0
51,Female,Other,Monthly,21/03/2019,1,25,0,1,1,4/03/2019,Door to Door,0
44,Female,Other,Monthly,21/03/2019,1,25,0,1,1,4/03/2019,Door to Door,0
38,Male,Accountant,Monthly,21/03/2019,1,30,0,1,1,4/03/2019,Door to Door,0
66,Male,Other,Monthly,21/03/2019,1,25,0,1,1,4/03/2019,Door to Door,0
37,Female,Accountant,Monthly,18/04/2019,1,38,0,1,1,4/03/2019,Door to Door,0
50,Female,Other,Monthly,21/03/2019,1,25,0,1,1,4/03/2019,Door to Door,0
42,Female,Other,Monthly,21/03/2019,1,25,0,1,1,4/03/2019,Door to Door,0
60,Male,Sales Representative,Monthly,21/03/2019,1,50,0,1,1,4/03/2019,Door to Door,0
66,Female,Chef,Monthly,21/03/2019,1,25,0,1,1,4/03/2019,Door to Door,0
54,Male,Construction Worker,Monthly,4/04/2019,1,25,0,1,1,4/03/2019,Door to Door,0
35,Male,Health Professional,Monthly,21/03/2019,1,30,0,1,1,4/03/2019,Door to Door,0
56,Female,Other,Monthly,21/03/2019,1,25,0,1,1,4/03/2019,Door to Door,1
23,Male,Labourer,Monthly,16/03/2019,1,39,0,1,1,4/03/2019,Mall,1
28,Female,Labourer,Monthly,16/04/2019,1,35,0,1,1,5/03/2019,Mall,0
21,Male,Labourer,Monthly,1/04/2019,1,25,0,1,1,5/03/2019,Street,0
52,Male,Manager,Monthly,21/03/2019,1,25,0,1,1,5/03/2019,Door to Door,0
66,Female,Other,Monthly,21/03/2019,1,50,0,1,1,5/03/2019,Door to Door,0
23,Male,Self Employment,Monthly,1/04/2019,1,30,0,1,1,5/03/2019,Street,0
47,Female,Other,Monthly,15/03/2019,1,25,0,1,1,5/03/2019,Mall,0
37,Female,Accountant,Monthly,21/03/2019,0,25,0,1,1,5/03/2019,Street,0
27,Male,Consultant,Monthly,1/04/2019,1,30,0,1,1,5/03/2019,Street,0
57,Female,Other,Monthly,15/03/2019,1,40,0,1,1,5/03/2019,Mall,0
21,Male,Other,Monthly,1/04/2019,1,30,0,1,1,5/03/2019,Street,0
68,Female,Other,Monthly,21/03/2019,1,30,0,1,1,5/03/2019,Door to Door,0
27,Male,Musician / Artist,Monthly,16/05/2019,1,30,0,1,1,5/03/2019,Door to Door,0
34,Female,Health Professionals,Monthly,15/03/2019,1,40,0,1,1,5/03/2019,Mall,0
45,Female,Other,Monthly,4/07/2019,0,25,0,1,1,5/03/2019,Door to Door,1
26,Female,Other,Monthly,16/03/2019,1,35,0,1,1,5/03/2019,Mall,1
37,Female,Retail Worker,Monthly,21/03/2019,1,25,0,1,1,5/03/2019,Door to Door,1
38,Female,Consultant,Monthly,1/04/2019,1,40,0,1,1,6/03/2019,Street,0
73,Female,Other,Monthly,21/03/2019,1,50,0,1,1,6/03/2019,Door to Door,0
24,Female,Hospitality / Chef,Monthly,16/03/2019,1,30,0,1,1,6/03/2019,Door to Door,0
29,Male,Storepersons,Monthly,15/05/2019,1,25,0,1,0,6/03/2019,Mall,0
23,Male,Construction,Monthly,16/03/2019,1,25,0,1,1,6/03/2019,Mall,0
23,Male,Construction,Monthly,16/03/2019,1,35,0,1,1,6/03/2019,Mall,0
24,Male,Other,Monthly,16/03/2019,1,30,0,1,1,6/03/2019,Mall,0
50,Female,Sales Representative,Monthly,2/05/2019,1,25,0,1,1,6/03/2019,Door to Door,0
57,Female,Arts Professional,Monthly,21/03/2019,1,25,0,1,1,6/03/2019,Door to Door,0
57,Male,Other,Monthly,21/03/2019,1,25,0,1,1,6/03/2019,Door to Door,0
22,Female,Hospitality / Chef,Monthly,16/04/2019,1,30,0,1,1,6/03/2019,Street,0
37,Male,Engineer,Monthly,21/03/2019,1,25,0,1,1,6/03/2019,Door to Door,0
31,Male,Other,Monthly,21/03/2019,1,25,0,1,1,6/03/2019,Door to Door,0
42,Male,Other,Monthly,21/03/2019,1,25,0,1,1,6/03/2019,Door to Door,0
29,Female,Other,Monthly,16/03/2019,1,35,0,1,1,6/03/2019,Mall,1
65,Female,Other,Monthly,15/03/2019,1,40,0,1,1,6/03/2019,Mall,1
27,Male,Bouncer,Monthly,20/04/2019,1,35,0,1,1,7/03/2019,Street,0
24,Female,Retail,Monthly,1/04/2019,1,30,0,1,1,7/03/2019,Street,0
34,Female,Other,Monthly,16/03/2019,1,30,0,1,1,7/03/2019,Mall,0
24,Male,Construction,Monthly,16/03/2019,1,35,0,1,1,7/03/2019,Street,0
23,Female,Hospitality / Chef,Monthly,16/03/2019,1,30,0,1,1,7/03/2019,Door to Door,0
20,Male,Hospitality / Chef,Monthly,16/04/2019,1,30,0,1,1,7/03/2019,Street,0
41,Male,Science Professional,Monthly,21/03/2019,1,25,0,1,1,7/03/2019,Street,0
30,Male,Labourer,Monthly,16/03/2019,1,35,0,1,1,7/03/2019,Mall,0
30,Male,Construction,Monthly,16/03/2019,1,35,0,1,1,7/03/2019,Mall,0
62,Female,Retail,Monthly,1/04/2019,1,30,0,1,1,8/03/2019,Street,0
31,Male,Business Owner,Monthly,21/03/2019,1,25,0,1,1,8/03/2019,Door to Door,0
46,Female,Other,Monthly,21/03/2019,1,30,0,1,1,8/03/2019,Door to Door,0
50,Male,Other,Monthly,21/03/2019,1,30,0,1,1,8/03/2019,Door to Door,0
44,Female,Accountant,Monthly,21/03/2019,1,25,0,1,1,8/03/2019,Door to Door,0
26,Female,Retail,Monthly,16/04/2019,1,35,0,1,1,8/03/2019,Street,0
45,Female,Construction,Monthly,16/04/2019,1,30,0,1,1,8/03/2019,Street,0
32,Female,IT & T,Monthly,16/03/2019,1,35,0,1,1,8/03/2019,Door to Door,0
20,Female,Hospitality / Chef,Monthly,1/04/2019,1,30,0,1,1,8/03/2019,Street,0
29,Male,Labourer,Monthly,1/04/2019,1,25,0,1,1,8/03/2019,Street,0
51,Female,Other,Monthly,21/03/2019,1,25,0,1,1,8/03/2019,Door to Door,0
28,Male,Contractor,Monthly,1/04/2019,1,35,0,1,1,8/03/2019,Street,1
24,Male,Call Centre / Customer Service,Monthly,1/11/2018,1,30,0,0,0,8/03/2019,Street,1
21,Female,Community & Sport,Monthly,16/02/2019,1,30,0,0,0,8/03/2019,Street,1
24,Male,Restaurant,Monthly,1/04/2019,1,20,0,1,1,8/03/2019,Street,1
34,Female,Other,Monthly,15/03/2019,1,25,0,1,1,8/03/2019,Mall,1
22,Male,Hospitality / Chef,Monthly,1/04/2019,1,30,0,1,1,9/03/2019,Street,0
30,Male,Accountant,Monthly,21/03/2019,1,25,0,1,1,9/03/2019,Door to Door,0
22,Male,Labourer,Monthly,1/04/2019,1,30,0,1,1,9/03/2019,Street,0
40,Female,Hospitality / Chef,Monthly,1/11/2018,1,25,0,0,1,10/03/2019,Street,1
23,Male,Construction,Monthly,1/04/2019,1,25,0,1,1,11/03/2019,Mall,0
68,Female,Other,Monthly,4/04/2019,1,25,0,1,1,11/03/2019,Door to Door,0
35,Male,IT & T,Monthly,1/04/2019,1,25,0,1,1,11/03/2019,Mall,0
34,Male,Business Owner,Monthly,21/03/2019,1,38,0,1,1,11/03/2019,Door to Door,0
62,Female,manager,Monthly,1/04/2019,1,20,1,1,1,11/03/2019,Door to Door,0
51,Male,Other,Monthly,1/04/2019,1,40,0,1,1,11/03/2019,Mall,0
48,Male,Business Owner,Monthly,21/03/2019,1,25,0,1,1,11/03/2019,Door to Door,0
26,Female,Factory Process Workers,Monthly,1/04/2019,1,25,0,1,1,11/03/2019,Street,0
28,Female,Bank officer,Monthly,1/04/2019,1,35,0,1,1,11/03/2019,Street,1
24,Male,Labourer,Monthly,1/04/2019,1,35,0,1,1,11/03/2019,Street,1
28,Female,Other,Monthly,1/04/2019,1,25,0,1,1,11/03/2019,Mall,1
66,Male,Other,Monthly,21/03/2019,1,10,0,1,1,12/03/2019,Street,0
60,Female,Social Worker,Monthly,21/03/2019,1,38,0,1,1,12/03/2019,Door to Door,0
50,Female,Other,Monthly,21/03/2019,1,25,0,1,1,12/03/2019,Door to Door,0
65,Female,Other,Monthly,21/03/2019,1,25,0,1,1,12/03/2019,Door to Door,0
56,Female,Other,Monthly,1/04/2019,1,30,0,1,0,12/03/2019,Mall,0
26,Female,Retail,Monthly,1/04/2019,1,29,0,1,1,12/03/2019,Street,0
75,Female,Other,Monthly,21/03/2019,1,25,0,1,1,12/03/2019,Door to Door,0
30,Female,Health Professionals,Monthly,1/04/2019,1,25,0,1,1,12/03/2019,Mall,0
33,Female,Other,Monthly,1/04/2019,1,35,0,1,1,12/03/2019,Mall,0
61,Female,Health Professionals,Monthly,1/04/2019,1,25,0,1,1,12/03/2019,Mall,0
44,Female,Other,Monthly,21/03/2019,1,25,0,1,1,12/03/2019,Door to Door,0
25,Male,Other,Monthly,1/04/2019,1,39,0,1,1,12/03/2019,Mall,0
28,Male,Labourer,Monthly,1/04/2019,1,35,0,1,1,12/03/2019,Street,0
38,Female,Social Worker,Monthly,21/03/2019,1,15,0,0,1,12/03/2019,Door to Door,0
21,Male,Hospitality / Chef,Monthly,16/04/2019,1,30,0,1,1,12/03/2019,Street,0
68,Male,Manager,Monthly,21/03/2019,1,30,0,1,1,12/03/2019,Door to Door,0
25,Female,Other,Monthly,21/03/2019,1,25,0,1,1,12/03/2019,Door to Door,0
43,Female,Self Employment,Monthly,1/04/2019,1,25,0,1,1,12/03/2019,Door to Door,0
25,Female,Other,Monthly,1/04/2019,0,15,0,1,1,12/03/2019,Mall,0
68,Female,Other,Monthly,21/03/2019,1,25,0,1,1,12/03/2019,Door to Door,0
39,Female,Other,Monthly,1/04/2019,1,40,0,1,1,12/03/2019,Mall,0
55,Female,Other,Monthly,1/04/2019,1,40,0,1,1,12/03/2019,Mall,0
27,Female,constructuon,Monthly,1/04/2019,1,25,1,0,1,12/03/2019,Door to Door,1
29,Female,Health Professionals,Monthly,1/04/2019,1,25,0,1,1,12/03/2019,Mall,1
42,Male,Labourer,Monthly,1/04/2019,1,35,0,1,1,13/03/2019,Mall,0
47,Female,Personal trainer,Monthly,20/04/2019,1,30,0,1,1,13/03/2019,Street,0
73,Female,Other,Monthly,21/03/2019,1,30,0,1,1,13/03/2019,Door to Door,0
30,Male,Chef,Monthly,1/04/2019,1,30,0,1,1,13/03/2019,Street,0
23,Female,Other,Monthly,16/05/2019,1,39,0,1,1,13/03/2019,Mall,0
36,Male,Legal,Monthly,1/04/2019,1,40,0,1,1,13/03/2019,Door to Door,0
28,Female,Other,Monthly,1/04/2019,1,25,0,1,1,13/03/2019,Mall,0
38,Male,ICT Professionals,Monthly,1/04/2019,1,40,0,1,1,13/03/2019,Mall,0
69,Female,Self Employment,Monthly,1/04/2019,1,25,0,1,1,13/03/2019,Mall,1
27,Male,Other Labourers,Monthly,1/04/2019,1,25,0,1,1,13/03/2019,Street,1
41,Male,Call Centre / Customer Service,Monthly,1/04/2019,1,35,0,1,1,13/03/2019,Mall,1
31,Female,Storepersons,Monthly,1/04/2019,1,25,0,1,1,13/03/2019,Mall,1
29,Male,Other,Monthly,1/04/2019,1,25,0,1,1,13/03/2019,Mall,1
20,Male,Other,Monthly,16/04/2019,1,30,0,1,1,14/03/2019,Street,0
28,Male,Farmer,Monthly,16/04/2019,1,30,0,1,1,14/03/2019,Street,0
48,Male,Accountant,Monthly,21/03/2019,1,25,0,1,1,14/03/2019,Door to Door,0
27,Male,Construction,Monthly,1/04/2019,1,25,0,1,1,14/03/2019,Street,0
21,Male,Retail,Monthly,16/04/2019,1,30,0,1,1,14/03/2019,Street,0
23,Female,Other,Monthly,1/04/2019,1,30,0,1,1,14/03/2019,Mall,0
54,Male,Banking & Finance,Monthly,16/04/2019,1,30,0,1,1,14/03/2019,Street,0
45,Male,Other,Monthly,21/03/2019,1,25,0,1,1,14/03/2019,Door to Door,0
59,Female,Carer,Monthly,21/03/2019,1,30,0,1,1,14/03/2019,Door to Door,0
62,Male,Ceo,Monthly,20/04/2019,1,35,0,1,1,14/03/2019,Street,0
22,Male,Other,Monthly,16/04/2019,1,25,0,1,1,14/03/2019,Street,0
39,Male,Other,Monthly,1/04/2019,1,25,0,1,1,14/03/2019,Street,0
65,Female,Other Labourers,Monthly,1/04/2019,1,39,0,1,0,14/03/2019,Street,0
52,Female,Marketing,Monthly,20/04/2019,1,25,0,1,1,14/03/2019,Door to Door,0
27,Female,Hospitality Workers,Monthly,1/04/2019,1,20,0,1,1,14/03/2019,Mall,0
59,Female,Other,Monthly,1/04/2019,1,39,0,1,1,14/03/2019,Mall,0
52,Male,Other,Monthly,21/03/2019,1,30,0,1,1,14/03/2019,Door to Door,0
46,Female,Other,Monthly,21/03/2019,1,25,0,1,1,14/03/2019,Door to Door,0
51,Female,Health Professionals,Monthly,1/05/2019,1,40,0,1,1,14/03/2019,Mall,0
29,Female,Hospitality Workers,Monthly,1/04/2019,1,25,0,1,1,14/03/2019,Street,0
47,Male,Sales & Marketing,Monthly,1/04/2019,1,35,0,1,1,14/03/2019,Mall,0
26,Male,Labourer,Monthly,1/04/2019,1,30,0,1,1,14/03/2019,Street,0
28,Female,Other,Monthly,1/04/2019,1,25,0,1,1,14/03/2019,Street,0
22,Male,Hospitality / Chef,Monthly,16/04/2019,1,25,0,1,1,14/03/2019,Street,0
38,Female,Other,Monthly,1/04/2019,1,40,0,1,1,14/03/2019,Mall,1
29,Female,Hospitality Workers,Monthly,15/05/2019,1,25,0,1,1,14/03/2019,Mall,1
23,Male,Mental health healthcare assistant,Monthly,20/04/2019,1,35,0,1,1,15/03/2019,Street,0
29,Male,Project manager,Monthly,20/04/2019,1,35,0,1,1,15/03/2019,Street,0
24,Female,Sales & Marketing,Monthly,16/04/2019,1,30,0,1,1,15/03/2019,Street,0
44,Male,IT Professional,Monthly,21/03/2019,1,25,0,1,1,15/03/2019,Door to Door,0
63,Female,Other,Monthly,1/04/2019,1,30,0,1,1,15/03/2019,Street,0
61,Female,Other,Monthly,1/04/2019,1,20,0,1,1,15/03/2019,Mall,0
51,Female,Accounting,Monthly,1/04/2019,1,35,0,1,1,15/03/2019,Mall,0
43,Male,Other,Monthly,21/03/2019,1,38,0,1,1,15/03/2019,Door to Door,0
32,Male,Volunteer,Monthly,1/04/2019,1,30,0,1,1,15/03/2019,Street,0
61,Female,Other,Monthly,21/03/2019,1,38,0,1,1,15/03/2019,Door to Door,0
47,Male,Other Labourers,Monthly,1/04/2019,1,40,0,1,1,15/03/2019,Mall,0
43,Male,Legal Professional,Monthly,21/03/2019,1,25,0,1,1,15/03/2019,Door to Door,0
30,Male,IT & T,Monthly,15/03/2019,1,20,0,0,0,15/03/2019,Street,1
20,Male,Sales & Marketing,Monthly,16/04/2019,1,40,0,1,1,16/03/2019,Street,0
52,Female,Other,Monthly,1/04/2019,1,30,0,1,1,16/03/2019,Mall,0
36,Male,Construction,Monthly,1/05/2019,1,30,0,1,1,16/03/2019,Mall,0
65,Male,Actor,Monthly,20/04/2019,1,40,1,1,1,16/03/2019,Door to Door,0
35,Male,Healthcare Worker,Monthly,1/04/2019,1,35,1,1,1,16/03/2019,Door to Door,1
31,Male,Management,Monthly,1/04/2019,1,39,0,1,1,16/03/2019,Mall,1
32,Female,Community & Sport,Monthly,1/04/2019,1,25,0,1,1,16/03/2019,Mall,1
30,Female,Accounting,Monthly,1/04/2019,1,39,0,1,1,17/03/2019,Mall,0
33,Male,Sales,Monthly,20/04/2019,1,35,0,1,1,18/03/2019,Street,0
40,Female,Self Employment,Monthly,1/04/2019,1,30,0,1,1,18/03/2019,Street,0
24,Male,Hospitality / Chef,Monthly,16/04/2019,1,30,0,1,1,18/03/2019,Street,0
55,Female,Other,Monthly,1/04/2019,1,30,0,1,1,18/03/2019,Mall,0
50,Female,Management,Monthly,1/04/2019,1,33,0,1,1,18/03/2019,Door to Door,0
26,Male,Other,Monthly,1/04/2019,1,25,0,1,1,18/03/2019,Street,0
29,Female,Other,Monthly,1/04/2019,1,40,0,1,1,18/03/2019,Mall,0
46,Male,Other,Monthly,4/04/2019,1,25,0,1,1,18/03/2019,Door to Door,0
49,Male,Protective Service Workers,Monthly,1/04/2019,1,30,0,1,1,18/03/2019,Mall,0
42,Female,Sales & Marketing,Monthly,1/04/2019,1,25,0,0,1,18/03/2019,Door to Door,0
42,Female,Other,Monthly,1/04/2019,1,25,0,1,1,18/03/2019,Mall,0
54,Male,Other,Monthly,4/04/2019,1,25,0,1,1,18/03/2019,Door to Door,0
35,Female,Consultant,Monthly,8/05/2019,1,25,0,0,1,18/03/2019,Door to Door,0
54,Female,Musician / Artist,Monthly,1/04/2019,1,30,0,0,1,18/03/2019,Door to Door,0
27,Female,Health Professionals,Monthly,1/04/2019,1,25,0,1,1,18/03/2019,Mall,0
29,Male,Factory Process Workers,Monthly,1/04/2019,1,25,0,1,1,18/03/2019,Mall,0
70,Female,Hospitality Workers,Monthly,1/04/2019,1,30,0,1,1,18/03/2019,Mall,0
35,Female,Protective Service Workers,Monthly,1/04/2019,1,30,0,1,1,18/03/2019,Mall,0
28,Female,Health Professionals,Monthly,1/04/2019,1,25,0,1,1,18/03/2019,Mall,0
27,Male,Manager,Monthly,20/04/2019,1,35,0,1,1,18/03/2019,Street,1
36,Female,Retail,Monthly,1/04/2019,1,40,0,1,1,18/03/2019,Door to Door,1
28,Male,Hospitality Workers,Monthly,15/04/2019,1,25,0,1,1,18/03/2019,Mall,1
24,Female,Hospitality / Chef,Monthly,16/04/2019,1,30,0,1,1,19/03/2019,Street,0
27,Male,IT & T,Monthly,16/04/2019,1,30,0,1,1,19/03/2019,Street,0
26,Male,Retail,Monthly,16/04/2019,1,30,0,1,1,19/03/2019,Street,0
31,Male,Software engineer,Monthly,20/04/2019,1,35,0,1,1,19/03/2019,Street,0
37,Male,IT & T,Monthly,1/04/2019,1,25,0,0,1,19/03/2019,Door to Door,0
37,Female,Other,Monthly,1/04/2019,1,20,0,0,1,19/03/2019,Door to Door,0
27,Male,Other,Monthly,1/04/2019,1,25,0,1,1,19/03/2019,Street,0
44,Male,Hospitality / Chef,Monthly,1/04/2019,1,20,0,0,1,19/03/2019,Door to Door,0
57,Female,Hospitality / Chef,Monthly,1/04/2019,1,30,0,1,1,19/03/2019,Door to Door,0
47,Male,Legal,Monthly,1/04/2019,1,30,0,0,1,19/03/2019,Door to Door,0
48,Female,Accountant,Monthly,4/04/2019,1,10,0,1,0,19/03/2019,Door to Door,0
47,Male,Other,Monthly,15/05/2019,1,30,0,1,1,19/03/2019,Mall,0
28,Female,Health Professionals,Monthly,1/04/2019,1,25,0,1,1,19/03/2019,Mall,0
38,Female,Hospitality / Chef,Monthly,1/04/2019,1,28,0,1,1,19/03/2019,Door to Door,1
28,Male,Other,Monthly,1/04/2019,1,30,0,1,1,19/03/2019,Street,1
30,Female,Other,Monthly,1/04/2019,1,25,0,1,1,19/03/2019,Mall,1
47,Male,Sales,Monthly,20/04/2019,1,35,0,1,1,20/03/2019,Street,0
26,Male,Other,Monthly,1/04/2019,1,25,0,1,1,20/03/2019,Mall,0
44,Female,Self Employment,Monthly,1/04/2019,1,25,0,1,1,20/03/2019,Mall,0
26,Male,Carpet layer ,Monthly,20/04/2019,1,35,0,1,1,20/03/2019,Street,0
26,Male,Other,Monthly,1/04/2019,1,40,0,1,1,20/03/2019,Mall,0
26,Male,Hospitality / Chef,Monthly,16/04/2019,1,50,0,1,1,20/03/2019,Door to Door,0
49,Male,Sales & Marketing,Monthly,1/04/2019,1,25,0,0,1,20/03/2019,Door to Door,0
65,Female,Other,Monthly,1/04/2019,1,25,0,1,1,20/03/2019,Mall,0
37,Male,Accounting,Monthly,1/04/2019,1,20,0,0,1,20/03/2019,Door to Door,0
